cust_id,ref_date,churn
155395,2018-06-01,0
155396,2017-08-01,0
155397,2018-11-01,0
155398,2018-09-01,0
155399,2018-02-01,1
155400,2017-11-01,0
155401,2017-11-01,0
155402,2017-12-01,0
155404,2018-10-01,0
155405,2018-08-01,0
155407,2018-07-01,0
155409,2017-08-01,1
155410,2018-08-01,1
155411,2018-01-01,0
155413,2018-09-01,0
155414,2018-02-01,0
155416,2017-09-01,0
155417,2018-02-01,1
155418,2018-04-01,1
155420,2017-07-01,1
155423,2018-02-01,0
155424,2018-01-01,0
155426,2018-12-01,0
155427,2017-10-01,0
155429,2017-10-01,0
155430,2018-07-01,0
155432,2017-08-01,0
155433,2018-06-01,1
155434,2017-07-01,0
155435,2018-09-01,0
155436,2017-11-01,0
155437,2018-08-01,0
155439,2018-03-01,0
155441,2017-10-01,1
155443,2018-03-01,1
155444,2017-10-01,0
155445,2017-07-01,0
155446,2018-05-01,0
155448,2018-12-01,0
155449,2018-06-01,0
155450,2017-12-01,0
155451,2017-08-01,0
155453,2018-01-01,1
155456,2018-01-01,0
155457,2018-06-01,0
155458,2017-10-01,0
155459,2018-04-01,0
155460,2018-11-01,0
155461,2018-11-01,1
155463,2018-10-01,0
155464,2018-01-01,0
155466,2018-12-01,1
155467,2018-03-01,0
155468,2018-07-01,0
155469,2018-07-01,0
155472,2018-06-01,0
155476,2018-01-01,0
155477,2017-12-01,0
155479,2017-12-01,0
155482,2018-01-01,0
155483,2017-09-01,0
155484,2018-04-01,0
155485,2017-09-01,0
155486,2018-12-01,0
155487,2018-09-01,1
155489,2018-08-01,1
155492,2018-08-01,0
155496,2018-11-01,0
155497,2018-03-01,0
155498,2018-08-01,1
155499,2018-09-01,0
155500,2018-01-01,0
155501,2018-07-01,0
155503,2018-04-01,0
155504,2018-06-01,0
155506,2018-03-01,0
155508,2017-08-01,0
155509,2017-11-01,0
155510,2017-10-01,0
155512,2018-01-01,0
155513,2017-08-01,0
155517,2018-08-01,0
155518,2018-03-01,1
155519,2017-07-01,0
155520,2017-10-01,0
155521,2017-12-01,0
155522,2018-12-01,0
155524,2018-11-01,0
155525,2018-09-01,0
155526,2018-03-01,0
155527,2017-08-01,0
155528,2017-12-01,0
155529,2018-10-01,1
155532,2018-09-01,0
155534,2017-08-01,1
155535,2017-10-01,1
155536,2018-10-01,1
155537,2018-11-01,1
155541,2018-01-01,0
155542,2018-09-01,0
155543,2018-07-01,1
155544,2018-12-01,0
155550,2018-10-01,0
155552,2018-12-01,0
155553,2018-02-01,0
155554,2018-04-01,1
155556,2017-08-01,0
155558,2018-08-01,0
155559,2018-04-01,1
155560,2018-08-01,0
155563,2017-10-01,0
155564,2018-06-01,0
155565,2017-11-01,1
155566,2018-12-01,0
155569,2018-01-01,1
155570,2018-04-01,0
155571,2018-11-01,0
155573,2018-08-01,0
155574,2018-03-01,0
155575,2018-11-01,0
155576,2018-02-01,1
155577,2018-05-01,0
155579,2017-08-01,0
155580,2018-04-01,1
155583,2018-11-01,0
155584,2018-01-01,0
155586,2018-10-01,0
155588,2018-10-01,1
155589,2018-07-01,0
155591,2017-12-01,0
155592,2018-05-01,0
155593,2018-03-01,1
155594,2017-07-01,1
155595,2018-05-01,0
155596,2018-02-01,0
155598,2018-02-01,0
155601,2017-09-01,0
155603,2018-12-01,0
155604,2017-12-01,0
155607,2017-12-01,1
155608,2018-06-01,0
155609,2018-02-01,0
155611,2018-07-01,0
155612,2018-01-01,0
155616,2017-10-01,0
155618,2017-11-01,0
155619,2018-10-01,1
155621,2017-10-01,1
155622,2017-11-01,0
155623,2018-03-01,0
155625,2017-07-01,0
155626,2017-07-01,0
155627,2017-07-01,0
155628,2018-02-01,0
155629,2018-07-01,0
155630,2017-09-01,0
155632,2017-09-01,0
155633,2018-07-01,0
155634,2017-11-01,0
155635,2018-06-01,0
155636,2017-11-01,0
155637,2018-12-01,0
155638,2018-12-01,0
155642,2018-12-01,0
155643,2017-09-01,0
155644,2018-08-01,0
155645,2018-09-01,1
155646,2017-09-01,0
155647,2017-08-01,1
155648,2018-11-01,0
155650,2018-02-01,0
155651,2018-06-01,1
155652,2018-06-01,0
155653,2018-10-01,0
155654,2018-04-01,0
155655,2018-03-01,0
155656,2018-05-01,0
155657,2018-01-01,0
155658,2017-12-01,0
155659,2017-09-01,0
155660,2017-08-01,0
155661,2018-05-01,0
155662,2018-10-01,0
155663,2017-07-01,0
155664,2018-06-01,0
155665,2018-10-01,0
155669,2018-08-01,0
155672,2018-02-01,0
155674,2018-05-01,0
155677,2018-12-01,0
155678,2018-07-01,0
155679,2018-06-01,0
155680,2018-01-01,0
155681,2018-07-01,0
155682,2017-09-01,0
155684,2017-08-01,1
155685,2018-05-01,0
155686,2018-04-01,0
155691,2018-06-01,0
155694,2018-10-01,0
155695,2017-12-01,0
155697,2017-12-01,0
155698,2018-12-01,0
155699,2017-07-01,0
155700,2017-07-01,0
155701,2018-11-01,0
155703,2018-05-01,0
155707,2018-01-01,0
155708,2018-03-01,0
155709,2018-01-01,0
155711,2017-09-01,0
155713,2018-02-01,0
155717,2018-04-01,1
155719,2018-02-01,0
155720,2018-07-01,0
155723,2017-08-01,0
155724,2017-11-01,0
155726,2018-04-01,0
155727,2018-05-01,0
155730,2018-11-01,0
155731,2018-03-01,0
155732,2018-04-01,0
155735,2018-10-01,0
155736,2018-11-01,1
155737,2017-08-01,1
155738,2017-12-01,0
155739,2018-05-01,0
155741,2018-08-01,0
155743,2018-01-01,0
155744,2018-04-01,1
155746,2017-09-01,0
155750,2017-09-01,1
155751,2017-09-01,0
155752,2017-09-01,0
155753,2017-11-01,0
155754,2017-07-01,0
155755,2017-12-01,0
155756,2017-09-01,0
155757,2018-10-01,0
155760,2018-08-01,0
155762,2018-04-01,0
155763,2018-10-01,0
155764,2018-02-01,0
155765,2018-04-01,0
155766,2017-09-01,0
155767,2018-01-01,0
155768,2018-10-01,1
155769,2017-09-01,0
155771,2018-02-01,0
155772,2018-11-01,0
155773,2018-05-01,0
155776,2018-04-01,1
155778,2018-10-01,0
155781,2018-08-01,0
155782,2018-11-01,0
155785,2017-11-01,0
155786,2017-10-01,0
155787,2018-06-01,0
155788,2017-09-01,0
155791,2017-11-01,0
155792,2018-02-01,0
155793,2017-12-01,0
155796,2018-01-01,0
155797,2018-12-01,0
155798,2017-08-01,0
155799,2017-10-01,0
155800,2018-07-01,0
155801,2018-02-01,0
155802,2017-11-01,0
155803,2018-07-01,0
155805,2018-07-01,0
155807,2018-05-01,0
155808,2017-10-01,1
155809,2017-09-01,0
155810,2018-05-01,0
155812,2018-04-01,0
155814,2017-09-01,0
155816,2018-10-01,0
155817,2018-09-01,0
155818,2018-01-01,0
155819,2017-10-01,0
155820,2018-11-01,0
155822,2018-10-01,0
155823,2018-04-01,0
155824,2018-04-01,0
155827,2018-04-01,0
155828,2018-07-01,0
155829,2018-04-01,0
155831,2018-06-01,0
155832,2017-07-01,0
155833,2017-09-01,0
155834,2018-12-01,0
155835,2017-07-01,0
155836,2018-08-01,0
155837,2018-08-01,0
155838,2017-11-01,0
155840,2018-10-01,0
155841,2017-09-01,0
155843,2018-12-01,0
155844,2017-10-01,0
155845,2018-02-01,1
155846,2017-11-01,1
155847,2018-04-01,0
155849,2017-08-01,0
155850,2018-01-01,0
155851,2018-11-01,0
155852,2018-07-01,0
155853,2018-01-01,0
155854,2017-10-01,0
155857,2018-02-01,0
155858,2018-05-01,0
155859,2017-08-01,0
155860,2018-09-01,0
155862,2018-05-01,0
155865,2018-01-01,0
155870,2018-02-01,0
155872,2018-03-01,0
155873,2018-02-01,0
155874,2017-12-01,0
155876,2018-03-01,0
155878,2018-12-01,0
155880,2017-11-01,0
155881,2018-02-01,0
155883,2018-04-01,0
155885,2018-08-01,0
155886,2018-03-01,0
155887,2018-08-01,1
155888,2018-05-01,0
155890,2017-08-01,0
155891,2018-10-01,0
155894,2018-08-01,0
155895,2018-04-01,0
155897,2018-04-01,0
155899,2018-04-01,0
155900,2018-07-01,0
155901,2018-06-01,0
155902,2018-01-01,0
155904,2018-04-01,0
155905,2018-07-01,0
155906,2017-09-01,0
155907,2018-07-01,0
155908,2018-12-01,0
155909,2017-11-01,0
155910,2017-12-01,0
155913,2017-09-01,0
155914,2017-08-01,0
155917,2018-07-01,0
155919,2018-10-01,1
155920,2018-06-01,0
155922,2018-02-01,0
155924,2018-06-01,0
155926,2018-05-01,0
155927,2018-09-01,0
155928,2018-02-01,0
155930,2018-01-01,0
155931,2017-10-01,0
155932,2017-08-01,1
155933,2017-09-01,0
155934,2018-11-01,0
155935,2017-12-01,1
155936,2018-05-01,0
155939,2018-08-01,0
155940,2018-07-01,0
155941,2018-06-01,1
155943,2018-01-01,0
155947,2018-08-01,0
155948,2018-10-01,0
155951,2018-08-01,0
155952,2018-05-01,0
155955,2018-03-01,0
155956,2018-06-01,0
155957,2018-12-01,0
155958,2018-11-01,0
155959,2018-03-01,0
155961,2018-12-01,0
155962,2018-01-01,0
155963,2017-10-01,0
155964,2017-12-01,0
155967,2017-10-01,0
155972,2018-03-01,0
155973,2017-11-01,0
155975,2018-01-01,0
155976,2017-08-01,0
155977,2018-06-01,1
155978,2017-11-01,0
155979,2017-10-01,0
155980,2017-10-01,0
155981,2018-02-01,0
155982,2018-12-01,1
155984,2018-09-01,0
155986,2017-08-01,1
155987,2017-11-01,0
155988,2018-10-01,0
155991,2017-09-01,0
155993,2017-12-01,0
155994,2018-05-01,0
155995,2017-10-01,0
155996,2018-07-01,0
155999,2018-09-01,0
156001,2018-01-01,0
156002,2018-01-01,0
156003,2018-12-01,0
156004,2018-08-01,1
156006,2018-08-01,0
156007,2018-11-01,1
156008,2017-08-01,1
156009,2018-09-01,0
156010,2017-08-01,0
156011,2018-12-01,0
156012,2018-08-01,0
156013,2018-11-01,0
156014,2018-10-01,1
156015,2018-02-01,0
156017,2017-07-01,0
156019,2018-11-01,0
156021,2017-08-01,0
156023,2018-08-01,1
156024,2017-07-01,1
156025,2018-10-01,1
156028,2018-07-01,0
156029,2018-08-01,0
156030,2017-12-01,0
156032,2017-11-01,1
156033,2017-07-01,0
156034,2017-09-01,0
156035,2017-12-01,0
156036,2018-06-01,0
156037,2018-02-01,1
156039,2017-11-01,0
156041,2018-11-01,0
156042,2018-09-01,0
156043,2018-10-01,0
156045,2017-07-01,0
156046,2018-01-01,0
156047,2017-12-01,0
156048,2017-07-01,0
156049,2018-05-01,0
156050,2018-04-01,0
156051,2018-04-01,0
156052,2018-11-01,0
156053,2018-11-01,0
156054,2018-02-01,0
156055,2018-02-01,1
156057,2017-11-01,1
156058,2017-11-01,0
156059,2018-04-01,0
156060,2018-03-01,0
156061,2017-09-01,0
156062,2018-07-01,0
156063,2018-04-01,0
156065,2017-10-01,0
156067,2018-03-01,1
156070,2017-12-01,1
156071,2018-06-01,1
156072,2018-07-01,1
156073,2018-03-01,0
156074,2018-04-01,0
156075,2018-01-01,0
156076,2018-03-01,1
156077,2018-03-01,0
156078,2017-08-01,0
156081,2018-03-01,0
156082,2018-03-01,1
156085,2018-12-01,0
156086,2018-04-01,0
156087,2018-09-01,0
156089,2018-03-01,0
156090,2018-12-01,0
156092,2018-12-01,0
156093,2018-04-01,0
156094,2018-04-01,1
156096,2017-07-01,0
156097,2018-12-01,0
156099,2018-10-01,0
156100,2017-07-01,1
156101,2018-06-01,0
156103,2017-07-01,0
156105,2018-01-01,0
156106,2018-05-01,0
156108,2018-01-01,0
156111,2018-04-01,0
156112,2018-04-01,0
156113,2018-09-01,0
156114,2018-02-01,1
156116,2017-12-01,0
156117,2018-03-01,0
156118,2017-11-01,0
156119,2018-12-01,0
156120,2018-12-01,1
156121,2017-09-01,0
156123,2018-10-01,0
156124,2018-03-01,0
156125,2017-09-01,0
156127,2018-03-01,0
156128,2018-06-01,1
156130,2018-02-01,0
156131,2017-08-01,0
156135,2017-09-01,0
156136,2018-01-01,0
156138,2017-10-01,0
156139,2018-11-01,0
156140,2018-05-01,1
156141,2017-10-01,0
156143,2018-04-01,0
156144,2018-08-01,0
156147,2017-08-01,1
156149,2018-05-01,0
156150,2017-11-01,0
156151,2018-08-01,0
156152,2018-03-01,0
156153,2018-05-01,0
156155,2018-02-01,1
156156,2018-05-01,0
156157,2018-07-01,0
156158,2018-08-01,0
156159,2018-03-01,0
156161,2018-05-01,0
156162,2018-09-01,0
156165,2018-12-01,0
156167,2018-05-01,1
156168,2018-03-01,0
156170,2017-07-01,0
156171,2018-10-01,0
156172,2017-09-01,0
156175,2017-08-01,0
156176,2017-07-01,0
156177,2018-12-01,0
156178,2018-11-01,0
156182,2017-10-01,0
156184,2017-08-01,0
156185,2018-03-01,0
156186,2017-08-01,0
156189,2018-09-01,1
156190,2018-09-01,0
156191,2018-11-01,0
156192,2018-11-01,0
156193,2018-07-01,0
156194,2017-08-01,1
156195,2018-06-01,0
156196,2017-12-01,0
156197,2018-02-01,1
156199,2018-08-01,0
156200,2017-10-01,0
156201,2017-11-01,0
156202,2017-09-01,0
156204,2017-07-01,0
156207,2017-10-01,0
156208,2017-09-01,0
156210,2018-10-01,1
156212,2018-09-01,0
156215,2017-07-01,0
156216,2017-08-01,0
156218,2017-09-01,0
156221,2018-06-01,0
156222,2017-07-01,1
156224,2018-06-01,1
156225,2018-01-01,0
156227,2018-05-01,0
156230,2017-12-01,0
156231,2018-06-01,1
156232,2018-03-01,1
156233,2018-08-01,0
156234,2018-03-01,0
156235,2018-12-01,0
156237,2017-11-01,0
156238,2017-12-01,0
156242,2017-10-01,0
156243,2017-08-01,1
156244,2017-09-01,0
156246,2018-02-01,0
156247,2017-09-01,0
156248,2018-06-01,0
156249,2017-07-01,1
156250,2018-11-01,0
156251,2018-12-01,0
156252,2018-06-01,0
156253,2018-03-01,0
156254,2018-03-01,1
156255,2018-05-01,0
156257,2018-12-01,0
156258,2018-06-01,1
156259,2017-12-01,0
156260,2017-07-01,0
156261,2018-12-01,0
156262,2018-10-01,0
156263,2017-09-01,0
156264,2018-09-01,0
156265,2018-03-01,0
156267,2018-12-01,0
156268,2018-06-01,0
156270,2018-11-01,0
156271,2017-12-01,0
156272,2018-09-01,0
156273,2018-10-01,0
156275,2018-09-01,1
156276,2017-08-01,0
156279,2018-01-01,0
156280,2018-07-01,0
156281,2017-08-01,1
156282,2017-09-01,0
156283,2017-12-01,1
156284,2017-10-01,0
156286,2018-12-01,0
156287,2018-05-01,0
156289,2017-08-01,0
156294,2017-11-01,0
156295,2017-07-01,0
156296,2017-12-01,0
156297,2018-11-01,0
156298,2018-02-01,0
156299,2018-07-01,0
156301,2017-09-01,0
156302,2018-11-01,0
156306,2018-02-01,1
156310,2018-12-01,1
156313,2017-12-01,0
156314,2017-11-01,0
156318,2018-01-01,0
156320,2018-11-01,1
156321,2017-12-01,1
156322,2018-03-01,1
156323,2018-11-01,0
156325,2018-03-01,0
156327,2018-07-01,0
156328,2018-03-01,0
156329,2017-12-01,0
156330,2018-06-01,0
156331,2018-09-01,0
156332,2018-11-01,0
156333,2018-03-01,0
156335,2017-12-01,0
156336,2017-10-01,0
156337,2017-09-01,1
156338,2017-10-01,0
156339,2018-08-01,0
156341,2018-01-01,0
156342,2017-07-01,1
156344,2018-09-01,0
156345,2018-10-01,0
156347,2017-08-01,0
156349,2017-11-01,1
156352,2018-05-01,0
156354,2018-08-01,0
156356,2017-09-01,0
156359,2018-12-01,0
156360,2018-12-01,0
156361,2018-01-01,0
156366,2018-08-01,1
156369,2018-11-01,0
156370,2017-08-01,1
156371,2018-05-01,1
156374,2018-07-01,0
156376,2018-04-01,0
156377,2017-11-01,0
156378,2017-07-01,0
156379,2018-06-01,0
156380,2018-04-01,1
156381,2018-09-01,0
156382,2018-08-01,0
156383,2018-06-01,0
156384,2018-03-01,0
156386,2018-04-01,0
156390,2018-10-01,1
156393,2018-01-01,0
156394,2018-10-01,0
156396,2018-04-01,0
156397,2018-05-01,0
156398,2018-01-01,1
156399,2018-08-01,0
156400,2018-09-01,0
156402,2017-08-01,0
156404,2017-12-01,0
156405,2018-03-01,0
156406,2017-08-01,1
156407,2018-05-01,0
156408,2018-07-01,0
156409,2018-12-01,0
156410,2017-11-01,0
156412,2018-01-01,1
156415,2017-08-01,0
156416,2018-10-01,1
156418,2018-08-01,0
156422,2017-07-01,0
156423,2018-02-01,0
156424,2018-06-01,0
156428,2018-05-01,1
156429,2018-08-01,0
156430,2018-10-01,1
156431,2017-09-01,1
156432,2017-11-01,1
156433,2017-08-01,0
156434,2018-10-01,0
156435,2018-07-01,0
156436,2018-09-01,0
156438,2017-09-01,0
156439,2018-03-01,0
156441,2017-10-01,0
156446,2018-01-01,0
156447,2018-02-01,0
156449,2018-06-01,0
156450,2017-07-01,0
156452,2017-11-01,0
156453,2018-11-01,0
156454,2017-07-01,0
156455,2017-10-01,0
156456,2018-11-01,0
156458,2017-08-01,0
156459,2017-10-01,0
156460,2017-11-01,0
156461,2018-06-01,0
156462,2017-12-01,0
156463,2017-11-01,0
156464,2017-11-01,0
156467,2018-02-01,0
156468,2018-10-01,0
156469,2018-11-01,1
156470,2018-11-01,0
156471,2018-08-01,1
156472,2017-12-01,0
156474,2018-09-01,0
156475,2017-08-01,0
156476,2018-04-01,0
156478,2018-09-01,0
156480,2018-03-01,0
156481,2017-09-01,0
156482,2018-12-01,0
156483,2018-12-01,0
156484,2017-09-01,0
156486,2017-11-01,0
156487,2018-01-01,0
156488,2017-08-01,0
156489,2018-03-01,1
156495,2017-07-01,1
156498,2017-11-01,0
156499,2018-01-01,0
156500,2018-01-01,0
156501,2018-06-01,0
156502,2017-07-01,0
156503,2018-11-01,1
156504,2017-12-01,0
156505,2018-11-01,0
156507,2018-10-01,0
156510,2018-09-01,1
156511,2018-05-01,0
156512,2017-07-01,0
156514,2018-07-01,0
156517,2017-09-01,0
156519,2018-10-01,0
156521,2018-11-01,0
156522,2017-08-01,0
156523,2017-09-01,0
156524,2018-01-01,0
156525,2017-11-01,0
156527,2018-07-01,0
156528,2018-01-01,1
156530,2018-01-01,1
156531,2018-07-01,0
156533,2017-07-01,1
156534,2018-03-01,0
156536,2018-06-01,0
156538,2018-05-01,0
156539,2018-12-01,0
156540,2017-08-01,0
156541,2017-09-01,1
156542,2018-06-01,0
156543,2018-05-01,0
156544,2018-09-01,0
156546,2017-07-01,0
156547,2018-02-01,0
156548,2018-05-01,0
156549,2018-10-01,0
156550,2017-09-01,0
156551,2018-11-01,0
156552,2018-12-01,0
156553,2018-07-01,0
156555,2018-07-01,0
156557,2017-08-01,0
156559,2018-06-01,0
156560,2018-12-01,0
156561,2017-09-01,0
156562,2018-11-01,0
156563,2017-10-01,0
156564,2018-09-01,0
156567,2018-09-01,1
156568,2017-12-01,0
156569,2017-11-01,0
156570,2018-09-01,0
156571,2018-03-01,0
156573,2017-10-01,0
156576,2018-05-01,1
156577,2018-12-01,0
156579,2018-02-01,0
156580,2018-12-01,0
156581,2018-03-01,0
156582,2018-05-01,0
156583,2018-12-01,0
156584,2017-11-01,1
156588,2018-09-01,0
156590,2018-09-01,0
156594,2017-08-01,0
156595,2017-11-01,0
156596,2017-12-01,0
156597,2018-02-01,0
156598,2018-01-01,0
156599,2018-11-01,0
156601,2017-11-01,0
156602,2017-11-01,1
156603,2017-12-01,0
156605,2018-03-01,0
156606,2018-11-01,0
156607,2017-11-01,0
156608,2017-09-01,1
156611,2018-06-01,0
156613,2017-07-01,0
156614,2018-11-01,1
156615,2018-08-01,0
156617,2017-10-01,0
156622,2018-06-01,0
156623,2018-05-01,1
156628,2017-11-01,0
156630,2017-07-01,0
156631,2017-12-01,0
156633,2018-05-01,0
156634,2018-11-01,0
156636,2017-11-01,0
156638,2018-02-01,0
156639,2018-04-01,0
156640,2018-07-01,0
156641,2018-05-01,0
156642,2018-05-01,0
156643,2018-11-01,0
156645,2018-11-01,0
156652,2018-02-01,0
156653,2018-11-01,0
156654,2018-11-01,0
156655,2018-11-01,0
156658,2018-04-01,0
156659,2017-10-01,1
156660,2017-12-01,0
156661,2018-08-01,0
156662,2018-09-01,0
156663,2018-11-01,0
156664,2017-08-01,0
156665,2017-08-01,0
156666,2018-12-01,0
156667,2018-09-01,0
156668,2018-12-01,0
156669,2018-08-01,0
156672,2018-02-01,0
156674,2018-09-01,1
156675,2017-10-01,1
156676,2018-07-01,0
156680,2017-09-01,1
156681,2017-08-01,0
156682,2017-10-01,0
156684,2018-08-01,0
156685,2018-10-01,0
156687,2018-12-01,1
156688,2017-07-01,0
156689,2017-08-01,0
156690,2018-11-01,0
156692,2017-11-01,0
156694,2017-12-01,1
156697,2017-11-01,0
156699,2018-04-01,0
156700,2017-08-01,0
156701,2018-07-01,0
156702,2018-08-01,0
156704,2017-09-01,0
156706,2018-08-01,0
156707,2018-04-01,0
156709,2018-05-01,0
156710,2018-12-01,0
156713,2018-09-01,0
156714,2018-02-01,0
156715,2018-01-01,0
156717,2018-08-01,0
156718,2018-08-01,0
156720,2018-06-01,0
156721,2018-08-01,0
156722,2017-07-01,0
156723,2018-09-01,0
156724,2017-09-01,0
156725,2018-08-01,0
156726,2018-09-01,0
156728,2017-10-01,0
156731,2018-02-01,1
156733,2017-09-01,1
156734,2018-06-01,0
156736,2017-09-01,0
156737,2018-06-01,0
156739,2018-09-01,0
156742,2018-08-01,0
156743,2018-10-01,0
156744,2018-12-01,0
156745,2017-08-01,1
156746,2018-12-01,0
156747,2018-05-01,0
156748,2018-10-01,0
156749,2017-12-01,1
156752,2018-04-01,1
156753,2018-03-01,0
156754,2017-07-01,0
156755,2017-09-01,0
156756,2018-09-01,0
156757,2017-08-01,1
156758,2018-09-01,0
156759,2017-12-01,0
156760,2018-05-01,0
156761,2017-08-01,1
156763,2017-11-01,1
156765,2018-04-01,0
156766,2018-08-01,0
156767,2018-11-01,0
156768,2018-12-01,0
156769,2017-10-01,0
156770,2018-01-01,0
156773,2018-03-01,1
156774,2018-06-01,0
156776,2017-09-01,0
156777,2018-12-01,0
156778,2017-09-01,1
156779,2018-04-01,0
156780,2017-08-01,1
156781,2018-04-01,0
156782,2017-10-01,1
156783,2018-08-01,0
156785,2017-11-01,0
156786,2018-10-01,0
156787,2018-06-01,0
156788,2018-04-01,0
156789,2017-10-01,0
156790,2017-10-01,0
156791,2017-11-01,0
156792,2018-10-01,0
156793,2018-04-01,0
156794,2018-09-01,1
156795,2017-07-01,0
156797,2018-02-01,1
156801,2018-11-01,0
156803,2018-11-01,0
156804,2018-10-01,0
156807,2018-10-01,1
156809,2018-01-01,1
156810,2018-01-01,0
156811,2018-02-01,0
156812,2017-11-01,0
156813,2018-12-01,1
156814,2018-07-01,0
156816,2018-04-01,0
156817,2018-10-01,0
156819,2018-09-01,0
156820,2018-09-01,0
156821,2017-07-01,0
156822,2018-10-01,0
156823,2017-10-01,0
156825,2017-07-01,0
156826,2018-06-01,0
156827,2018-04-01,0
156829,2017-07-01,0
156830,2018-10-01,0
156835,2018-02-01,0
156836,2018-02-01,0
156837,2017-12-01,0
156838,2018-11-01,1
156839,2018-02-01,0
156840,2018-05-01,0
156844,2018-04-01,0
156845,2018-07-01,0
156846,2018-07-01,0
156847,2018-06-01,0
156848,2018-05-01,1
156849,2017-11-01,0
156850,2018-01-01,0
156851,2018-08-01,0
156852,2017-11-01,0
156853,2017-08-01,0
156854,2018-03-01,1
156855,2017-12-01,0
156858,2017-08-01,0
156859,2018-01-01,0
156861,2018-05-01,0
156862,2017-12-01,0
156863,2018-11-01,0
156864,2018-10-01,0
156866,2018-10-01,0
156867,2018-04-01,0
156872,2017-12-01,0
156873,2018-04-01,0
156875,2018-02-01,0
156876,2017-09-01,0
156877,2018-07-01,0
156878,2018-11-01,0
156880,2018-03-01,1
156881,2018-10-01,0
156884,2018-01-01,0
156886,2018-12-01,0
156887,2018-09-01,0
156888,2018-12-01,0
156889,2018-10-01,1
156892,2018-08-01,0
156893,2017-08-01,1
156894,2017-12-01,1
156899,2017-12-01,1
156901,2017-12-01,1
156902,2018-01-01,0
156903,2017-07-01,0
156904,2018-09-01,0
156905,2018-01-01,0
156907,2017-10-01,1
156908,2017-07-01,0
156911,2017-11-01,1
156913,2017-10-01,1
156914,2018-04-01,0
156918,2018-08-01,0
156919,2017-07-01,0
156920,2018-06-01,0
156921,2018-12-01,0
156923,2018-04-01,0
156924,2018-03-01,0
156925,2018-10-01,0
156926,2017-07-01,0
156929,2018-03-01,0
156930,2018-09-01,0
156931,2018-06-01,0
156932,2018-04-01,0
156934,2018-04-01,0
156936,2018-01-01,0
156938,2017-09-01,0
156939,2018-05-01,0
156940,2017-07-01,0
156941,2018-04-01,0
156943,2018-08-01,0
156944,2017-08-01,0
156945,2018-11-01,0
156946,2018-04-01,0
156948,2017-09-01,0
156950,2018-09-01,1
156951,2017-08-01,0
156953,2018-05-01,0
156954,2017-09-01,0
156955,2018-10-01,0
156956,2018-10-01,0
156960,2018-03-01,0
156961,2018-01-01,0
156962,2018-12-01,0
156963,2018-05-01,0
156966,2018-10-01,0
156967,2018-06-01,0
156969,2018-07-01,0
156971,2017-11-01,0
156972,2017-09-01,0
156973,2017-08-01,0
156974,2017-09-01,0
156975,2018-05-01,0
156977,2018-09-01,0
156978,2018-07-01,0
156979,2017-08-01,1
156980,2018-03-01,0
156981,2018-03-01,0
156982,2018-07-01,0
156984,2018-12-01,0
156985,2017-09-01,0
156987,2018-01-01,0
156990,2018-05-01,0
156991,2018-01-01,0
156993,2018-09-01,1
156996,2018-03-01,1
156998,2018-04-01,0
156999,2017-09-01,0
157000,2018-07-01,0
157001,2018-09-01,0
157002,2018-11-01,0
157004,2017-07-01,1
157006,2017-12-01,1
157008,2018-06-01,0
157011,2017-08-01,0
157012,2018-07-01,0
157013,2017-10-01,0
157015,2018-04-01,1
157016,2017-07-01,0
157017,2017-07-01,0
157020,2017-07-01,1
157022,2018-06-01,0
157026,2018-11-01,0
157027,2018-05-01,1
157028,2017-08-01,0
157029,2018-02-01,0
157030,2018-10-01,0
157032,2018-11-01,0
157033,2018-12-01,0
157034,2018-12-01,0
157035,2018-09-01,0
157037,2018-02-01,1
157038,2018-09-01,0
157039,2018-03-01,0
157040,2017-11-01,0
157041,2017-12-01,0
157042,2018-05-01,0
157043,2018-06-01,0
157044,2017-09-01,0
157046,2018-11-01,0
157047,2018-04-01,0
157048,2018-06-01,0
157049,2018-03-01,1
157050,2018-11-01,0
157052,2018-08-01,0
157055,2018-01-01,1
157056,2018-11-01,0
157058,2018-04-01,0
157059,2018-05-01,1
157060,2018-10-01,1
157061,2017-10-01,0
157062,2018-07-01,1
157063,2017-12-01,0
157064,2017-12-01,0
157065,2018-03-01,0
157066,2018-02-01,0
157067,2018-07-01,0
157069,2017-09-01,0
157070,2018-12-01,1
157072,2018-08-01,0
157073,2017-09-01,0
157075,2018-05-01,0
157076,2018-10-01,0
157078,2017-10-01,0
157079,2017-11-01,0
157080,2017-11-01,0
157081,2018-08-01,0
157082,2018-06-01,1
157085,2018-11-01,0
157086,2018-09-01,0
157087,2017-08-01,0
157088,2018-03-01,0
157089,2018-05-01,0
157090,2017-09-01,1
157091,2018-06-01,0
157094,2018-03-01,0
157095,2017-07-01,0
157096,2018-05-01,0
157097,2018-10-01,0
157098,2018-04-01,0
157101,2018-05-01,0
157104,2018-01-01,0
157106,2018-12-01,0
157107,2017-10-01,0
157108,2018-03-01,0
157109,2018-10-01,0
157110,2018-03-01,0
157113,2018-01-01,0
157116,2017-09-01,0
157117,2018-12-01,0
157118,2018-11-01,0
157121,2017-10-01,0
157122,2018-10-01,0
157123,2018-02-01,0
157126,2017-07-01,0
157130,2018-03-01,0
157132,2018-12-01,0
157134,2018-08-01,0
157135,2017-09-01,0
157136,2018-06-01,0
157137,2017-10-01,0
157138,2018-01-01,0
157140,2017-09-01,0
